accession,seq_len,epitope_density,n_epitope_residues,model_family,method,auroc,auprc,precision_at_k,source_probe_rows_path
A0A6P6YJM8,536,0.0279850746268656,15,MTL (06 top1_unfrozen),attention_weights,0.419193857965451,0.0298094848621838,0.0,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
A0A6P6YJM8,536,0.0279850746268656,15,MTL (06 top1_unfrozen),integrated_gradients,0.9863083813179784,0.5623355187485622,0.5333333611488342,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
A0A6P6YJM8,536,0.0279850746268656,15,MTL (06 top1_unfrozen),random_mean,0.5113781190019194,0.0413544146924594,0.0340000016987323,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
Q8RYC0,306,0.4444444444444444,136,MTL (06 top1_unfrozen),residue_head,0.5307525951557094,0.455128727550925,0.4705882370471954,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
Q8RYC0,306,0.4444444444444444,136,MTL (06 top1_unfrozen),attention_weights,0.4897923875432526,0.4192959869852932,0.4779411852359772,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
Q8RYC0,306,0.4444444444444444,136,MTL (06 top1_unfrozen),integrated_gradients,0.3457612456747405,0.3454498109771719,0.294117659330368,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
Q8RYC0,306,0.4444444444444444,136,MTL (06 top1_unfrozen),random_mean,0.4990471453287196,0.4516082707041842,0.4434558817744255,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
P01887,119,0.1092436974789916,13,MTL (06 top1_unfrozen),residue_head,0.5986937590711175,0.1634433744445576,0.1538461595773697,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
P01887,119,0.1092436974789916,13,MTL (06 top1_unfrozen),attention_weights,0.8737300435413642,0.3716153946460852,0.3846153914928436,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
P01887,119,0.1092436974789916,13,MTL (06 top1_unfrozen),integrated_gradients,0.2583454281567489,0.0752102224771689,0.0,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
P01887,119,0.1092436974789916,13,MTL (06 top1_unfrozen),random_mean,0.4994121915820029,0.1404854149345085,0.106153848990798,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
P82615,228,0.3114035087719298,71,MTL (06 top1_unfrozen),residue_head,0.7568852606082354,0.5691231579942796,0.5070422291755676,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
P82615,228,0.3114035087719298,71,MTL (06 top1_unfrozen),attention_weights,0.597021620166861,0.4007302607308696,0.3943662047386169,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
P82615,228,0.3114035087719298,71,MTL (06 top1_unfrozen),integrated_gradients,0.424419126222302,0.2588192527229581,0.2253521084785461,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
P82615,228,0.3114035087719298,71,MTL (06 top1_unfrozen),random_mean,0.4985619449179151,0.3267313180892879,0.3119718308746815,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
P51437,172,0.0813953488372093,14,MTL (06 top1_unfrozen),residue_head,0.7680831826401446,0.1765086790948213,0.1428571492433548,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
P51437,172,0.0813953488372093,14,MTL (06 top1_unfrozen),attention_weights,0.2857142857142857,0.057442768491192,0.0,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
P51437,172,0.0813953488372093,14,MTL (06 top1_unfrozen),integrated_gradients,0.4538878842676311,0.0776158493833518,0.0,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
P51437,172,0.0813953488372093,14,MTL (06 top1_unfrozen),random_mean,0.5054656419529837,0.1081232442807295,0.0821428604423999,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
P01837,107,0.1401869158878504,15,MTL (06 top1_unfrozen),residue_head,0.3659420289855072,0.1169705427511239,0.0666666701436042,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
P01837,107,0.1401869158878504,15,MTL (06 top1_unfrozen),attention_weights,0.5123188405797101,0.2243381767695863,0.2000000029802322,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
P01837,107,0.1401869158878504,15,MTL (06 top1_unfrozen),integrated_gradients,0.9528985507246376,0.7431647475219767,0.6666666865348816,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
P01837,107,0.1401869158878504,15,MTL (06 top1_unfrozen),random_mean,0.4913840579710144,0.171187290761327,0.1306666716188192,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
Q6S5I3,108,0.5092592592592593,55,MTL (06 top1_unfrozen),residue_head,0.6137221269296741,0.5670255156373669,0.5454545617103577,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
Q6S5I3,108,0.5092592592592593,55,MTL (06 top1_unfrozen),attention_weights,0.5135506003430532,0.4963991424242392,0.5090909004211426,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
Q6S5I3,108,0.5092592592592593,55,MTL (06 top1_unfrozen),integrated_gradients,0.3210977701543739,0.3953292486610548,0.3636363744735718,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
Q6S5I3,108,0.5092592592592593,55,MTL (06 top1_unfrozen),random_mean,0.4991457975986278,0.5273345322045968,0.5087272733449936,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
A8DUK4,147,0.5306122448979592,78,MTL (06 top1_unfrozen),residue_head,0.272761055369751,0.3968806316576382,0.410256415605545,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
A8DUK4,147,0.5306122448979592,78,MTL (06 top1_unfrozen),attention_weights,0.6720549981419548,0.676675552419264,0.6410256624221802,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
A8DUK4,147,0.5306122448979592,78,MTL (06 top1_unfrozen),integrated_gradients,0.5568561872909699,0.6108901108391276,0.5641025900840759,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
A8DUK4,147,0.5306122448979592,78,MTL (06 top1_unfrozen),random_mean,0.5037736900780379,0.5489688693224255,0.5302564209699631,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
A2BHR0,176,0.1136363636363636,20,MTL (06 top1_unfrozen),residue_head,0.6551282051282051,0.2518050088149142,0.1500000059604644,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
A2BHR0,176,0.1136363636363636,20,MTL (06 top1_unfrozen),attention_weights,0.2689102564102564,0.0771746330742519,0.0,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
A2BHR0,176,0.1136363636363636,20,MTL (06 top1_unfrozen),integrated_gradients,0.2974358974358974,0.0793248383314133,0.0,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
A2BHR0,176,0.1136363636363636,20,MTL (06 top1_unfrozen),random_mean,0.4982403846153845,0.1323751197858108,0.1085000021010637,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
A2BHD2,171,0.087719298245614,15,MTL (06 top1_unfrozen),residue_head,0.685042735042735,0.2411437647697752,0.3333333432674408,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
A2BHD2,171,0.087719298245614,15,MTL (06 top1_unfrozen),attention_weights,0.4572649572649572,0.0994748351452416,0.1333333402872085,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
A2BHD2,171,0.087719298245614,15,MTL (06 top1_unfrozen),integrated_gradients,0.1914529914529914,0.0549002089078718,0.0,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
A2BHD2,171,0.087719298245614,15,MTL (06 top1_unfrozen),random_mean,0.4889529914529915,0.1106393450018385,0.0853333369642496,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
