accession,seq_len,epitope_density,n_epitope_residues,model_family,method,label_variant,auroc,auprc,precision_at_k,source_probe_rows_path
K7AKA2,455,0.0659340659340659,30,MTL (05 frozen),smoothgrad_ig,scrambled,0.4225882352941176,0.0554319011847644,0.0,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_probing_rows.csv
K7AKA2,455,0.0659340659340659,30,MTL (05 frozen),occlusion,original,0.432313725490196,0.0592061996438619,0.0333333350718021,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_probing_rows.csv
K7AKA2,455,0.0659340659340659,30,MTL (05 frozen),occlusion,scrambled,0.5248627450980392,0.0803956763695685,0.0666666701436042,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_probing_rows.csv
K7AKA2,455,0.0659340659340659,30,MTL (05 frozen),random_mean,original,0.5042392156862745,0.078331100811832,0.0700000025704503,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_probing_rows.csv
K7AKA2,455,0.0659340659340659,30,MTL (05 frozen),random_mean,scrambled,0.5037882352941176,0.0771325328831888,0.0670000024884939,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_probing_rows.csv
K6ZY75,107,0.1401869158878504,15,MTL (05 frozen),residue_head,original,0.6355072463768116,0.1904696012206321,0.1333333402872085,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_probing_rows.csv
K6ZY75,107,0.1401869158878504,15,MTL (05 frozen),residue_head,scrambled,0.5369565217391304,0.1691786191465608,0.1333333402872085,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_probing_rows.csv
K6ZY75,107,0.1401869158878504,15,MTL (05 frozen),attention_weights,original,0.408695652173913,0.1182866460825027,0.0,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_probing_rows.csv
K6ZY75,107,0.1401869158878504,15,MTL (05 frozen),attention_weights,scrambled,0.6181159420289855,0.2082588492698213,0.1333333402872085,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_probing_rows.csv
K6ZY75,107,0.1401869158878504,15,MTL (05 frozen),integrated_gradients,original,0.4615942028985507,0.1461846388924802,0.1333333402872085,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_probing_rows.csv
K6ZY75,107,0.1401869158878504,15,MTL (05 frozen),integrated_gradients,scrambled,0.5289855072463767,0.1727749117975736,0.1333333402872085,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_probing_rows.csv
K6ZY75,107,0.1401869158878504,15,MTL (05 frozen),gradient_x_input,original,0.4442028985507246,0.1960833065978738,0.1333333402872085,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_probing_rows.csv
K6ZY75,107,0.1401869158878504,15,MTL (05 frozen),gradient_x_input,scrambled,0.5173913043478261,0.2078560297485815,0.1333333402872085,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_probing_rows.csv
K6ZY75,107,0.1401869158878504,15,MTL (05 frozen),smoothgrad_ig,original,0.4565217391304348,0.1444732480159118,0.1333333402872085,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_probing_rows.csv
K6ZY75,107,0.1401869158878504,15,MTL (05 frozen),smoothgrad_ig,scrambled,0.5449275362318841,0.215682899202679,0.2000000029802322,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_probing_rows.csv
K6ZY75,107,0.1401869158878504,15,MTL (05 frozen),occlusion,original,0.6057971014492753,0.1886742076855209,0.2000000029802322,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_probing_rows.csv
K6ZY75,107,0.1401869158878504,15,MTL (05 frozen),occlusion,scrambled,0.6094202898550726,0.2657839823931082,0.3333333432674408,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_probing_rows.csv
K6ZY75,107,0.1401869158878504,15,MTL (05 frozen),random_mean,original,0.5153550724637681,0.1814070183710228,0.1553333391249179,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_probing_rows.csv
K6ZY75,107,0.1401869158878504,15,MTL (05 frozen),random_mean,scrambled,0.500659420289855,0.1751865887871005,0.1413333386927843,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_probing_rows.csv
K6Z6R1,83,0.3614457831325301,30,MTL (05 frozen),residue_head,original,0.5773584905660377,0.433083320121124,0.4333333373069763,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_probing_rows.csv
K6Z6R1,83,0.3614457831325301,30,MTL (05 frozen),residue_head,scrambled,0.4238993710691824,0.3494026275741769,0.2666666805744171,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_probing_rows.csv
K6Z6R1,83,0.3614457831325301,30,MTL (05 frozen),attention_weights,original,0.540251572327044,0.4150306845888278,0.4000000059604645,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_probing_rows.csv
K6Z6R1,83,0.3614457831325301,30,MTL (05 frozen),attention_weights,scrambled,0.5226415094339623,0.3688237814524242,0.4000000059604645,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_probing_rows.csv
K6Z6R1,83,0.3614457831325301,30,MTL (05 frozen),integrated_gradients,original,0.1918238993710691,0.2420420718822761,0.1000000014901161,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_probing_rows.csv
K6Z6R1,83,0.3614457831325301,30,MTL (05 frozen),integrated_gradients,scrambled,0.5245283018867924,0.455150446389044,0.3333333432674408,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_probing_rows.csv
K6Z6R1,83,0.3614457831325301,30,MTL (05 frozen),gradient_x_input,original,0.4415094339622641,0.3411367708508745,0.3333333432674408,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_probing_rows.csv
K6Z6R1,83,0.3614457831325301,30,MTL (05 frozen),gradient_x_input,scrambled,0.4836477987421383,0.3591545259835849,0.3000000119209289,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_probing_rows.csv
K6Z6R1,83,0.3614457831325301,30,MTL (05 frozen),smoothgrad_ig,original,0.1949685534591194,0.2426298936233547,0.1000000014901161,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_probing_rows.csv
K6Z6R1,83,0.3614457831325301,30,MTL (05 frozen),smoothgrad_ig,scrambled,0.540251572327044,0.370713640339032,0.4000000059604645,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_probing_rows.csv
K6Z6R1,83,0.3614457831325301,30,MTL (05 frozen),occlusion,original,0.3792452830188679,0.3155415340690748,0.2000000029802322,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_probing_rows.csv
K6Z6R1,83,0.3614457831325301,30,MTL (05 frozen),occlusion,scrambled,0.459748427672956,0.340624316769174,0.3333333432674408,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_probing_rows.csv
K6Z6R1,83,0.3614457831325301,30,MTL (05 frozen),random_mean,original,0.5053584905660377,0.3989280441361593,0.3613333404064178,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_probing_rows.csv
K6Z6R1,83,0.3614457831325301,30,MTL (05 frozen),random_mean,scrambled,0.5007232704402516,0.3910907547925199,0.3616666746139526,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_probing_rows.csv
K7AEU1,437,0.034324942791762,15,MTL (05 frozen),residue_head,original,0.6325434439178514,0.0453104326448681,0.0,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_probing_rows.csv
K7AEU1,437,0.034324942791762,15,MTL (05 frozen),residue_head,scrambled,0.3511848341232227,0.0274077665319536,0.0,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_probing_rows.csv
K7AEU1,437,0.034324942791762,15,MTL (05 frozen),attention_weights,original,0.3443917851500789,0.0262404154405555,0.0,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_probing_rows.csv
K7AEU1,437,0.034324942791762,15,MTL (05 frozen),attention_weights,scrambled,0.3974723538704581,0.029568925070344,0.0,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_probing_rows.csv
K7AEU1,437,0.034324942791762,15,MTL (05 frozen),integrated_gradients,original,0.5296998420221168,0.0399911158699259,0.0,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_probing_rows.csv
K7AEU1,437,0.034324942791762,15,MTL (05 frozen),integrated_gradients,scrambled,0.4429699842022117,0.0399195718202525,0.0,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_probing_rows.csv
K7AEU1,437,0.034324942791762,15,MTL (05 frozen),gradient_x_input,original,0.4214849921011058,0.0303027121304848,0.0,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_probing_rows.csv
K7AEU1,437,0.034324942791762,15,MTL (05 frozen),gradient_x_input,scrambled,0.6221169036334913,0.0562872571217782,0.1333333402872085,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_probing_rows.csv
K7AEU1,437,0.034324942791762,15,MTL (05 frozen),smoothgrad_ig,original,0.5259083728278041,0.0400962275351356,0.0,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_probing_rows.csv
K7AEU1,437,0.034324942791762,15,MTL (05 frozen),smoothgrad_ig,scrambled,0.5344391785150079,0.0694474967347447,0.0666666701436042,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_probing_rows.csv
K7AEU1,437,0.034324942791762,15,MTL (05 frozen),occlusion,original,0.4006319115323854,0.0306582782194197,0.0,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_probing_rows.csv
K7AEU1,437,0.034324942791762,15,MTL (05 frozen),occlusion,scrambled,0.4851500789889416,0.0391672997194915,0.0666666701436042,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_probing_rows.csv
K7AEU1,437,0.034324942791762,15,MTL (05 frozen),random_mean,original,0.5101406003159559,0.0494354938961087,0.038000001758337,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_probing_rows.csv
K7AEU1,437,0.034324942791762,15,MTL (05 frozen),random_mean,scrambled,0.5011074249605055,0.0490824803316358,0.0373333352059125,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_probing_rows.csv
K7AET4,180,0.0833333333333333,15,MTL (05 frozen),residue_head,original,0.9276767676767677,0.5905085285085284,0.4666666686534881,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_probing_rows.csv
K7AET4,180,0.0833333333333333,15,MTL (05 frozen),residue_head,scrambled,0.4593939393939393,0.1057244816406362,0.0666666701436042,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_probing_rows.csv
K7AET4,180,0.0833333333333333,15,MTL (05 frozen),attention_weights,original,0.4387878787878788,0.0745469929407764,0.0,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_probing_rows.csv
K7AET4,180,0.0833333333333333,15,MTL (05 frozen),attention_weights,scrambled,0.6149494949494949,0.2485631786210494,0.2000000029802322,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_probing_rows.csv
K7AET4,180,0.0833333333333333,15,MTL (05 frozen),integrated_gradients,original,0.6197979797979798,0.1518751724620187,0.2666666805744171,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_probing_rows.csv
K7AET4,180,0.0833333333333333,15,MTL (05 frozen),integrated_gradients,scrambled,0.5676767676767677,0.1744753475491498,0.1333333402872085,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_probing_rows.csv
K7AET4,180,0.0833333333333333,15,MTL (05 frozen),gradient_x_input,original,0.7975757575757576,0.3799933069460633,0.4666666686534881,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_probing_rows.csv
K7AET4,180,0.0833333333333333,15,MTL (05 frozen),gradient_x_input,scrambled,0.4670707070707071,0.1167295559420109,0.1333333402872085,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_probing_rows.csv
K7AET4,180,0.0833333333333333,15,MTL (05 frozen),smoothgrad_ig,original,0.6246464646464647,0.1501598049364832,0.2666666805744171,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_probing_rows.csv
K7AET4,180,0.0833333333333333,15,MTL (05 frozen),smoothgrad_ig,scrambled,0.5402020202020202,0.1117455317453484,0.1333333402872085,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_probing_rows.csv
K7AET4,180,0.0833333333333333,15,MTL (05 frozen),occlusion,original,0.4886868686868686,0.1464366520778188,0.2000000029802322,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_probing_rows.csv
K7AET4,180,0.0833333333333333,15,MTL (05 frozen),occlusion,scrambled,0.5260606060606061,0.1644222030486051,0.1333333402872085,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_probing_rows.csv
K7AET4,180,0.0833333333333333,15,MTL (05 frozen),random_mean,original,0.5072969696969697,0.1168239445082675,0.0986666705459356,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_probing_rows.csv
K7AET4,180,0.0833333333333333,15,MTL (05 frozen),random_mean,scrambled,0.4942707070707072,0.1091237577788242,0.0833333369344472,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_probing_rows.csv
Q2KN26,83,0.3132530120481928,26,MTL (05 frozen),residue_head,original,0.6261808367071525,0.4273871305629694,0.3846153914928436,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_probing_rows.csv
Q2KN26,83,0.3132530120481928,26,MTL (05 frozen),residue_head,scrambled,0.5229419703103915,0.398151689783189,0.4615384638309479,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_probing_rows.csv
Q2KN26,83,0.3132530120481928,26,MTL (05 frozen),attention_weights,original,0.4743589743589743,0.2915362482539217,0.2307692319154739,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_probing_rows.csv
Q2KN26,83,0.3132530120481928,26,MTL (05 frozen),attention_weights,scrambled,0.49527665317139,0.374135107959593,0.3076923191547394,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_probing_rows.csv
Q2KN26,83,0.3132530120481928,26,MTL (05 frozen),integrated_gradients,original,0.1977058029689609,0.2062874027777056,0.1153846159577369,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_probing_rows.csv
Q2KN26,83,0.3132530120481928,26,MTL (05 frozen),integrated_gradients,scrambled,0.4757085020242915,0.3170557191752076,0.3461538553237915,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_probing_rows.csv
Q2KN26,83,0.3132530120481928,26,MTL (05 frozen),gradient_x_input,original,0.4190283400809717,0.2748478568959835,0.2307692319154739,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_probing_rows.csv
